real_of_E,imag_of_E,magnitude_of_T
22.633030303030303,-5.757575757575758,3.308723039267595
22.633030303030303,-5.606060606060606,3.2826936431847074
22.633030303030303,-5.454545454545454,3.2498906602993936
22.633030303030303,-5.303030303030303,3.2106955604070593
22.633030303030303,-5.151515151515151,3.165540550253872
22.633030303030303,-5.0,3.114897495241795
22.633030303030303,-4.848484848484849,3.0592669129458865
22.633030303030303,-4.696969696969697,2.999167420973904
22.633030303030303,-4.545454545454546,2.935125938108827
22.633030303030303,-4.393939393939394,2.867668851898349
22.633030303030303,-4.242424242424242,2.7973142851131247
22.633030303030303,-4.090909090909091,2.724565522677241
22.633030303030303,-3.9393939393939394,2.6499056024256133
22.633030303030303,-3.787878787878788,2.573793028128791
22.633030303030303,-3.6363636363636362,2.4966585310275526
22.633030303030303,-3.484848484848485,2.4189027851463525
22.633030303030303,-3.3333333333333335,2.340894969982521
22.633030303030303,-3.1818181818181817,2.26297206978101
22.633030303030303,-3.0303030303030303,2.1854387996192846
22.633030303030303,-2.878787878787879,2.1085680533173243
22.633030303030303,-2.727272727272727,2.032601775434382
22.633030303030303,-2.5757575757575757,1.9577521682978045
22.633030303030303,-2.4242424242424243,1.8842031543791342
22.633030303030303,-2.272727272727273,1.812112023855867
22.633030303030303,-2.121212121212121,1.7416112065116083
22.633030303030303,-1.9696969696969697,1.6728101159963098
22.633030303030303,-1.8181818181818181,1.6057970227453642
22.633030303030303,-1.6666666666666667,1.5406409194571573
22.633030303030303,-1.5151515151515151,1.4773933499126697
22.633030303030303,-1.3636363636363635,1.4160901780757662
22.633030303030303,-1.2121212121212122,1.356753279847971
22.633030303030303,-1.0606060606060606,1.2993921445903114
22.633030303030303,-0.9090909090909091,1.244005377601075
22.633030303030303,-0.7575757575757576,1.190582098194182
22.633030303030303,-0.6060606060606061,1.1391032309054887
22.633030303030303,-0.45454545454545453,1.0895426897149103
22.633030303030303,-0.30303030303030304,1.041868457063739
22.633030303030303,-0.15151515151515152,0.9960435609223874
22.633030303030303,0.0,0.9520269542767269
23.34,-15.0,0.5183037579451277
23.34,-14.848484848484848,0.5402883823973569
23.34,-14.696969696969697,0.5632409326252391
23.34,-14.545454545454545,0.5872051862552629
23.34,-14.393939393939394,0.6122268451640585
23.34,-14.242424242424242,0.6383535942937462
23.34,-14.090909090909092,0.6656351561338599
23.34,-13.93939393939394,0.694123339247335
23.34,-13.787878787878787,0.7238720788764224
23.34,-13.636363636363637,0.7549374672587593
23.34,-13.484848484848484,0.7873777708044188
23.34,-13.333333333333334,0.821253430718156
23.34,-13.181818181818182,0.856627042983964
23.34,-13.030303030303031,0.893563312844918
23.34,-12.878787878787879,0.9321289779925961
23.34,-12.727272727272727,0.9723926936075318
23.34,-12.575757575757576,1.0144248711440744
23.34,-12.424242424242424,1.058297461308161
23.34,-12.272727272727273,1.104083670011793
23.34,-12.121212121212121,1.1518575941840914
23.34,-11.969696969696969,1.2016937621569712
23.34,-11.818181818181818,1.2536665609140138
23.34,-11.666666666666666,1.3078495297933554
23.34,-11.515151515151516,1.3643144972876402
23.34,-11.363636363636363,1.423130534428192
23.34,-11.212121212121213,1.484362694957546
23.34,-11.06060606060606,1.5480705092146438
23.34,-10.909090909090908,1.61430619558384
23.34,-10.757575757575758,1.6831125507868578
23.34,-10.606060606060606,1.7545204786455721
23.34,-10.454545454545455,1.8285461167850894
23.34,-10.303030303030303,1.9051875228425628
23.34,-10.151515151515152,1.984420887082069
23.34,-10.0,2.066196248119641
23.34,-9.848484848484848,2.150432704219581
23.34,-9.696969696969697,2.2370131360389722
23.34,-9.545454545454545,2.3257784896142106
23.34,-9.393939393939394,2.4165217126027985
23.34,-9.242424242424242,2.508981493780098
23.34,-9.090909090909092,2.602836026224399
23.34,-8.93939393939394,2.6976970977698205
23.34,-8.787878787878787,2.793104905227073
23.34,-8.636363636363637,2.888524085530469
23.34,-8.484848484848484,2.983341547375967
23.34,-8.333333333333334,3.076866756595655
23.34,-8.181818181818182,3.1683351586542203
23.34,-8.030303030303031,3.256915390402341
23.34,-7.878787878787879,3.34172081858432
23.34,-7.7272727272727275,3.421825727097141
23.34,-7.575757575757576,3.496286151833306
23.34,-7.424242424242424,3.5641649415875976
23.34,-7.2727272727272725,3.6245601388696262
23.34,-7.121212121212121,3.6766352821684354
23.34,-6.96969696969697,3.719649806754842
23.34,-6.818181818181818,3.752987446860058
23.34,-6.666666666666667,3.776180489526449
23.34,-6.515151515151516,3.7889279406963476
23.34,-6.363636363636363,3.7911061327321085
23.34,-6.212121212121212,3.782770974536641
23.34,-6.0606060606060606,3.76415182359233
23.34,-5.909090909090909,3.735637724683471
23.34,-5.757575757575758,3.697757398904655
23.34,-5.606060606060606,3.6511547945866742
23.34,-5.454545454545454,3.5965621899775875
23.34,-5.303030303030303,3.534772774717038
23.34,-5.151515151515151,3.4666143807600944
23.34,-5.0,3.3929256530142706
23.34,-4.848484848484849,3.3145355193924577
23.34,-4.696969696969697,3.232246402960856
23.34,-4.545454545454546,3.1468212605584047
23.34,-4.393939393939394,3.0589742571160676
23.34,-4.242424242424242,2.969364699061156
23.34,-4.090909090909091,2.8785937464928057
23.34,-3.9393939393939394,2.7872033873629167
23.34,-3.787878787878788,2.6956771698870567
23.34,-3.6363636363636362,2.6044422346011573
23.34,-3.484848484848485,2.5138722502263895
23.34,-3.3333333333333335,2.4242909266029162
23.34,-3.1818181818181817,2.3359758456494655
23.34,-3.0303030303030303,2.2491624128429235
23.34,-2.878787878787879,2.1640477846693176
23.34,-2.727272727272727,2.0807946711178595
23.34,-2.5757575757575757,1.9995349468929149
23.34,-2.4242424242424243,1.9203730315386387
23.34,-2.272727272727273,1.843389018320047
23.34,-2.121212121212121,1.7686415457535933
23.34,-1.9696969696969697,1.6961704153238815
23.34,-1.8181818181818181,1.6259989652090878
23.34,-1.6666666666666667,1.5581362136418664
23.34,-1.5151515151515151,1.4925787875579546
23.34,-1.3636363636363635,1.4293126529781066
23.34,-1.2121212121212122,1.368314663542445
23.34,-1.0606060606060606,1.309553943071735
23.34,-0.9090909090909091,1.2529931171821955
23.34,-0.7575757575757576,1.1985894079773929
23.34,-0.6060606060606061,1.1462956047806188
23.34,-0.45454545454545453,1.096060922816356
23.34,-0.30303030303030304,1.0478317607367735
23.34,-0.15151515151515152,1.0015523669385047
23.34,0.0,0.9571654237346314
24.046969696969697,-15.0,0.5573324958138574
24.046969696969697,-14.848484848484848,0.5809967899195914
24.046969696969697,-14.696969696969697,0.6057155403777776
24.046969696969697,-14.545454545454545,0.6315386691549804
24.046969696969697,-14.393939393939394,0.6585186367731319
24.046969696969697,-14.242424242424242,0.6867105761367955
24.046969696969697,-14.090909090909092,0.7161724317747589
24.046969696969697,-13.93939393939394,0.7469651041035539
24.046969696969697,-13.787878787878787,0.7791525981099904
24.046969696969697,-13.636363636363637,0.8128021755810637
24.046969696969697,-13.484848484848484,0.8479845096680683
24.046969696969697,-13.333333333333334,0.8847738401398964
24.046969696969697,-13.181818181818182,0.9232481271359544
24.046969696969697,-13.030303030303031,0.9634892005452909
24.046969696969697,-12.878787878787879,1.005582901281502
24.046969696969697,-12.727272727272727,1.0496192096522001
24.046969696969697,-12.575757575757576,1.0956923546866688
24.046969696969697,-12.424242424242424,1.1439008966251256
24.046969696969697,-12.272727272727273,1.1943477727125378
24.046969696969697,-12.121212121212121,1.2471402938904241
24.046969696969697,-11.969696969696969,1.302390076832792
24.046969696969697,-11.818181818181818,1.3602128919007956
24.046969696969697,-11.666666666666666,1.4207284028442158
24.046969696969697,-11.515151515151516,1.484059768285572
24.046969696969697,-11.363636363636363,1.5503330679890204
24.046969696969697,-11.212121212121213,1.6196765084326152
24.046969696969697,-11.06060606060606,1.6922193520502764
24.046969696969697,-10.909090909090908,1.7680905024831708
24.046969696969697,-10.757575757575758,1.8474166641193053
24.046969696969697,-10.606060606060606,1.93031997803883
24.046969696969697,-10.454545454545455,2.0169150183310927
24.046969696969697,-10.303030303030303,2.1073050130180784
24.046969696969697,-10.151515151515152,2.201577133381396
24.046969696969697,-10.0,2.2997966759400796
24.046969696969697,-9.848484848484848,2.40199994529346
24.046969696969697,-9.696969696969697,2.508185637617885
24.046969696969697,-9.545454545454545,2.6183045298470526
24.046969696969697,-9.393939393939394,2.7322473070334437
24.046969696969697,-9.242424242424242,2.8498304216419075
24.046969696969697,-9.090909090909092,2.9707799883060586
24.046969696969697,-8.93939393939394,3.094713893379812
24.046969696969697,-8.787878787878787,3.2211225590620556
24.046969696969697,-8.636363636363637,3.3493491631183905
24.046969696969697,-8.484848484848484,3.478570584608557
24.046969696969697,-8.333333333333334,3.6077809122584332
24.046969696969697,-8.181818181818182,3.7357799722399134
24.046969696969697,-8.030303030303031,3.861169917267619
24.046969696969697,-7.878787878787879,3.982363323746551
24.046969696969697,-7.7272727272727275,4.097606268268185
24.046969696969697,-7.575757575757576,4.20501927004946
24.046969696969697,-7.424242424242424,4.302657592963348
24.046969696969697,-7.2727272727272725,4.3885901230692
24.046969696969697,-7.121212121212121,4.460993026569021
24.046969696969697,-6.96969696969697,4.518251101845774
24.046969696969697,-6.818181818181818,4.559056902341616
24.046969696969697,-6.666666666666667,4.582496183146188
24.046969696969697,-6.515151515151516,4.588108713900512
24.046969696969697,-6.363636363636363,4.5759162367399675
24.046969696969697,-6.212121212121212,4.546413909754991
24.046969696969697,-6.0606060606060606,4.50052695309917
24.046969696969697,-5.909090909090909,4.4395391260412485
24.046969696969697,-5.757575757575758,4.365003001225957
24.046969696969697,-5.606060606060606,4.278643190239486
24.046969696969697,-5.454545454545454,4.182262785715017
24.046969696969697,-5.303030303030303,4.077660906278701
24.046969696969697,-5.151515151515151,3.9665661741890617
24.046969696969697,-5.0,3.850587972670831
24.046969696969697,-4.848484848484849,3.7311849294152544
24.046969696969697,-4.696969696969697,3.6096484741892763
24.046969696969697,-4.545454545454546,3.4870985054567405
24.046969696969697,-4.393939393939394,3.3644880161269257
24.046969696969697,-4.242424242424242,3.2426137651308693
24.046969696969697,-4.090909090909091,3.12213054593868
24.046969696969697,-3.9393939393939394,3.003567146387562
24.046969696969697,-3.787878787878788,2.8873426188621663
24.046969696969697,-3.6363636363636362,2.773781933236254
24.046969696969697,-3.484848484848485,2.6631304468921786
24.046969696969697,-3.3333333333333335,2.5555668968830294
24.046969696969697,-3.1818181818181817,2.451214809998383
24.046969696969697,-3.0303030303030303,2.350152352440428
24.046969696969697,-2.878787878787879,2.2524207175408533
24.046969696969697,-2.727272727272727,2.1580311911799255
24.046969696969697,-2.5757575757575757,2.0669710514722244
24.046969696969697,-2.4242424242424243,1.9792084604099625
24.046969696969697,-2.272727272727273,1.894696496748122
24.046969696969697,-2.121212121212121,1.8133764658417368
24.046969696969697,-1.9696969696969697,1.7351806063306736
24.046969696969697,-1.8181818181818181,1.6600342973784319
24.046969696969697,-1.6666666666666667,1.5878578547274809
24.046969696969697,-1.5151515151515151,1.5185679897415674
24.046969696969697,-1.3636363636363635,1.4520789931358127
24.046969696969697,-1.2121212121212122,1.3883036943062697
24.046969696969697,-1.0606060606060606,1.3271542379941634
24.046969696969697,-0.9090909090909091,1.2685427123191546
24.046969696969697,-0.7575757575757576,1.2123816558234863
24.046969696969697,-0.6060606060606061,1.1585844659091222
24.046969696969697,-0.45454545454545453,1.1070657267541617
24.046969696969697,-0.30303030303030304,1.057741471307771
24.046969696969697,-0.15151515151515152,1.0105293891467164
24.046969696969697,0.0,0.9653489897118221
24.753939393939394,-15.0,0.5982505338557803
24.753939393939394,-14.848484848484848,0.6236587543570714
24.753939393939394,-14.696969696969697,0.6502113440876781
24.753939393939394,-14.545454545454545,0.6779648628802492
24.753939393939394,-14.393939393939394,0.7069791289614141
24.753939393939394,-14.242424242424242,0.7373174504288952
24.753939393939394,-14.090909090909092,0.7690468766938431
24.753939393939394,-13.93939393939394,0.8022384717593708
24.753939393939394,-13.787878787878787,0.8369676113551929
24.753939393939394,-13.636363636363637,0.8733143060959062
24.753939393939394,-13.484848484848484,0.9113635529698997
24.753939393939394,-13.333333333333334,0.9512057175880952
24.753939393939394,-13.181818181818182,0.9929369497144841
24.753939393939394,-13.030303030303031,1.036659634645686
24.753939393939394,-12.878787878787879,1.0824828829800388
24.753939393939394,-12.727272727272727,1.1305230611846706
24.753939393939394,-12.575757575757576,1.180904365086334
24.753939393939394,-12.424242424242424,1.2337594379153163
24.753939393939394,-12.272727272727273,1.2892300337392588
24.753939393939394,-12.121212121212121,1.3474677259203038
24.753939393939394,-11.969696969696969,1.4086346584632885
24.753939393939394,-11.818181818181818,1.472904335589361
24.753939393939394,-11.666666666666666,1.5404624412939771
24.753939393939394,-11.515151515151516,1.6115076756634334
24.753939393939394,-11.363636363636363,1.6862525878402557
24.753939393939394,-11.212121212121213,1.7649243760931828
24.753939393939394,-11.06060606060606,1.847765612598854
24.753939393939394,-10.909090909090908,1.9350348331431313
24.753939393939394,-10.757575757575758,2.0270069085091618
24.753939393939394,-10.606060606060606,2.123973082904731
24.753939393939394,-10.454545454545455,2.2262405229134177
24.753939393939394,-10.303030303030303,2.334131165007591
24.753939393939394,-10.151515151515152,2.4479795767880397
24.753939393939394,-10.0,2.568129452250556
24.753939393939394,-9.848484848484848,2.694928239402583
24.753939393939394,-9.696969696969697,2.8287192442992506
24.753939393939394,-9.545454545454545,2.9698303649118336
24.753939393939394,-9.393939393939394,3.118558380252833
24.753939393939394,-9.242424242424242,3.2751474609421107
24.753939393939394,-9.090909090909092,3.4397602964915697
